Date,District,Block,State,Rainfall_mm,Temp_Max_C,Temp_Min_C,RH_Morning_pct,RH_Afternoon_pct,Wind_Speed_kmh,Wind_Direction,Cloud_Cover_Octa,Sky_Condition,Issued_By
2026-08-25,Kodagu,Virajpet,Karnataka,0.0,26.5,19.0,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kodagu,Kushalnagar,Karnataka,0.0,25.0,17.5,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kodagu,Kushalnagar,Karnataka,14.8,26.5,19.0,93,72,8,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kodagu,Kushalnagar,Karnataka,0.0,28.0,16.0,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kodagu,Kushalnagar,Karnataka,14.8,25.0,17.5,93,72,8,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kodagu,Kushalnagar,Karnataka,0.0,26.5,19.0,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kodagu,Ponnampet,Karnataka,0.0,25.0,17.5,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kodagu,Ponnampet,Karnataka,14.8,26.5,19.0,93,72,8,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kodagu,Ponnampet,Karnataka,0.0,28.0,16.0,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kodagu,Ponnampet,Karnataka,14.8,25.0,17.5,93,72,8,SW,7,Cloudy with moderate showers,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kodagu,Ponnampet,Karnataka,0.0,26.5,19.0,93,72,8,SW,5,Partly to mostly cloudy,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kolar,Kolar,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kolar,Kolar,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kolar,Kolar,Karnataka,0.0,34.0,20.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kolar,Kolar,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kolar,Kolar,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kolar,Bangarapet,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kolar,Bangarapet,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kolar,Bangarapet,Karnataka,0.0,34.0,20.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kolar,Bangarapet,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kolar,Bangarapet,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kolar,KGF,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kolar,KGF,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kolar,KGF,Karnataka,0.0,34.0,20.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kolar,KGF,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kolar,KGF,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kolar,Malur,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kolar,Malur,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kolar,Malur,Karnataka,0.0,34.0,20.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kolar,Malur,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kolar,Malur,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kolar,Mulbagal,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kolar,Mulbagal,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kolar,Mulbagal,Karnataka,0.0,34.0,20.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kolar,Mulbagal,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kolar,Mulbagal,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Kolar,Srinivaspur,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Kolar,Srinivaspur,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Kolar,Srinivaspur,Karnataka,0.0,34.0,20.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Kolar,Srinivaspur,Karnataka,0.0,31.0,21.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Kolar,Srinivaspur,Karnataka,0.0,32.5,22.0,80,46,12,WNW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Koppal,Koppal,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Koppal,Koppal,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Koppal,Koppal,Karnataka,0.0,37.0,22.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Koppal,Koppal,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Koppal,Koppal,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Koppal,Gangavathi,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Koppal,Gangavathi,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Koppal,Gangavathi,Karnataka,0.0,37.0,22.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Koppal,Gangavathi,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Koppal,Gangavathi,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Koppal,Kushtagi,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Koppal,Kushtagi,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Koppal,Kushtagi,Karnataka,0.0,37.0,22.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Koppal,Kushtagi,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Koppal,Kushtagi,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Koppal,Yelburga,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Koppal,Yelburga,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Koppal,Yelburga,Karnataka,0.0,37.0,22.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Koppal,Yelburga,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Koppal,Yelburga,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Koppal,Kanakagiri,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Koppal,Kanakagiri,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Koppal,Kanakagiri,Karnataka,0.0,37.0,22.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Koppal,Kanakagiri,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Koppal,Kanakagiri,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Koppal,Karatagi,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Koppal,Karatagi,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Koppal,Karatagi,Karnataka,0.0,37.0,22.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Koppal,Karatagi,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Koppal,Karatagi,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Koppal,Kukanoor,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Koppal,Kukanoor,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Koppal,Kukanoor,Karnataka,0.0,37.0,22.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Koppal,Kukanoor,Karnataka,0.0,34.0,23.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Koppal,Kukanoor,Karnataka,0.0,35.5,24.0,76,41,15,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mandya,Mandya,Karnataka,0.0,31.0,21.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mandya,Mandya,Karnataka,4.2,32.5,22.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mandya,Mandya,Karnataka,0.0,34.0,20.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mandya,Mandya,Karnataka,4.2,31.0,21.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mandya,Mandya,Karnataka,0.0,32.5,22.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mandya,Krishnarajpet,Karnataka,0.0,31.0,21.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mandya,Krishnarajpet,Karnataka,4.2,32.5,22.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mandya,Krishnarajpet,Karnataka,0.0,34.0,20.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mandya,Krishnarajpet,Karnataka,4.2,31.0,21.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mandya,Krishnarajpet,Karnataka,0.0,32.5,22.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mandya,Maddur,Karnataka,0.0,31.0,21.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mandya,Maddur,Karnataka,4.2,32.5,22.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mandya,Maddur,Karnataka,0.0,34.0,20.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mandya,Maddur,Karnataka,4.2,31.0,21.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mandya,Maddur,Karnataka,0.0,32.5,22.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mandya,Malavalli,Karnataka,0.0,31.0,21.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mandya,Malavalli,Karnataka,4.2,32.5,22.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mandya,Malavalli,Karnataka,0.0,34.0,20.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mandya,Malavalli,Karnataka,4.2,31.0,21.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mandya,Malavalli,Karnataka,0.0,32.5,22.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mandya,Nagamangala,Karnataka,0.0,31.0,21.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mandya,Nagamangala,Karnataka,4.2,32.5,22.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mandya,Nagamangala,Karnataka,0.0,34.0,20.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mandya,Nagamangala,Karnataka,4.2,31.0,21.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mandya,Nagamangala,Karnataka,0.0,32.5,22.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mandya,Pandavapura,Karnataka,0.0,31.0,21.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mandya,Pandavapura,Karnataka,4.2,32.5,22.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mandya,Pandavapura,Karnataka,0.0,34.0,20.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mandya,Pandavapura,Karnataka,4.2,31.0,21.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mandya,Pandavapura,Karnataka,0.0,32.5,22.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mandya,Srirangapatna,Karnataka,0.0,31.0,21.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mandya,Srirangapatna,Karnataka,4.2,32.5,22.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mandya,Srirangapatna,Karnataka,0.0,34.0,20.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mandya,Srirangapatna,Karnataka,4.2,31.0,21.0,84,51,11,W,5,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mandya,Srirangapatna,Karnataka,0.0,32.5,22.0,84,51,11,W,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mysuru,Mysuru,Karnataka,0.0,30.0,21.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mysuru,Mysuru,Karnataka,5.8,31.5,22.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mysuru,Mysuru,Karnataka,0.0,33.0,20.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mysuru,Mysuru,Karnataka,5.8,30.0,21.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mysuru,Mysuru,Karnataka,0.0,31.5,22.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mysuru,Hunsur,Karnataka,0.0,30.0,21.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mysuru,Hunsur,Karnataka,5.8,31.5,22.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mysuru,Hunsur,Karnataka,0.0,33.0,20.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mysuru,Hunsur,Karnataka,5.8,30.0,21.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mysuru,Hunsur,Karnataka,0.0,31.5,22.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mysuru,KR Nagar,Karnataka,0.0,30.0,21.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mysuru,KR Nagar,Karnataka,5.8,31.5,22.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mysuru,KR Nagar,Karnataka,0.0,33.0,20.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mysuru,KR Nagar,Karnataka,5.8,30.0,21.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mysuru,KR Nagar,Karnataka,0.0,31.5,22.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mysuru,Nanjangud,Karnataka,0.0,30.0,21.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mysuru,Nanjangud,Karnataka,5.8,31.5,22.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mysuru,Nanjangud,Karnataka,0.0,33.0,20.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mysuru,Nanjangud,Karnataka,5.8,30.0,21.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mysuru,Nanjangud,Karnataka,0.0,31.5,22.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mysuru,Piriyapatna,Karnataka,0.0,30.0,21.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mysuru,Piriyapatna,Karnataka,5.8,31.5,22.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mysuru,Piriyapatna,Karnataka,0.0,33.0,20.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mysuru,Piriyapatna,Karnataka,5.8,30.0,21.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mysuru,Piriyapatna,Karnataka,0.0,31.5,22.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mysuru,Saragur,Karnataka,0.0,30.0,21.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mysuru,Saragur,Karnataka,5.8,31.5,22.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mysuru,Saragur,Karnataka,0.0,33.0,20.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mysuru,Saragur,Karnataka,5.8,30.0,21.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mysuru,Saragur,Karnataka,0.0,31.5,22.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mysuru,T. Narasipura,Karnataka,0.0,30.0,21.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mysuru,T. Narasipura,Karnataka,5.8,31.5,22.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mysuru,T. Narasipura,Karnataka,0.0,33.0,20.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mysuru,T. Narasipura,Karnataka,5.8,30.0,21.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mysuru,T. Narasipura,Karnataka,0.0,31.5,22.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Mysuru,HD Kote,Karnataka,0.0,30.0,21.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Mysuru,HD Kote,Karnataka,5.8,31.5,22.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Mysuru,HD Kote,Karnataka,0.0,33.0,20.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Mysuru,HD Kote,Karnataka,5.8,30.0,21.0,86,55,10,WSW,6,Partly cloudy with light rain,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Mysuru,HD Kote,Karnataka,0.0,31.5,22.0,86,55,10,WSW,3,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Raichur,Raichur,Karnataka,0.0,36.0,24.0,74,38,14,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Raichur,Raichur,Karnataka,0.0,37.5,25.0,74,38,14,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Raichur,Raichur,Karnataka,0.0,39.0,23.0,74,38,14,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Raichur,Raichur,Karnataka,0.0,36.0,24.0,74,38,14,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Raichur,Raichur,Karnataka,0.0,37.5,25.0,74,38,14,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-21,Raichur,Devadurga,Karnataka,0.0,36.0,24.0,74,38,14,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-22,Raichur,Devadurga,Karnataka,0.0,37.5,25.0,74,38,14,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-23,Raichur,Devadurga,Karnataka,0.0,39.0,23.0,74,38,14,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-24,Raichur,Devadurga,Karnataka,0.0,36.0,24.0,74,38,14,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
2026-08-25,Raichur,Devadurga,Karnataka,0.0,37.5,25.0,74,38,14,WNW,2,Mainly clear sky with dry weather,IMD New Delhi & Meteorological Centre Bengaluru
